run_id,product_id,material_type,engine,prompt_id,prompt_text_path,system_prompt,model,model_version,temperature,max_tokens,seed,top_p,frequency_penalty,presence_penalty,session_id,account_id,time_of_day_label,repetition_id,scheduled_datetime,scheduled_hour_of_day,scheduled_day_of_week,started_at,completed_at,prompt_tokens,completion_tokens,total_tokens,finish_reason,output_path,date_of_run,execution_duration_sec,status,trap_flag,matrix_randomization_seed,matrix_randomization_mode,config_fingerprint,content_filter_triggered,prompt_hash,retry_count,error_type,scheduled_vs_actual_delay_sec,api_latency_ms
eb0dd6bc5123f5869b4c22ad9455ce71ca06d20d,smartphone_mid,faq.j2,google,smartphone_mid_faq_v1,outputs/prompts/eb0dd6bc5123f5869b4c22ad9455ce71ca06d20d.txt,,models/gemini-flash-latest,models/gemini-flash-latest,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,morning,2,2026-05-25T07:32:00,7,Monday,2026-05-25T08:30:25.117651Z,2026-05-25T08:30:46.778012Z,4479,747,5226,STOP,outputs/eb0dd6bc5123f5869b4c22ad9455ce71ca06d20d.txt,2026-05-25,21.660361,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,3505.117651,21483
6a4f9013b3906262df12e0d28931ebe7e5b13218,smartphone_mid,faq.j2,google,smartphone_mid_faq_v1,outputs/prompts/6a4f9013b3906262df12e0d28931ebe7e5b13218.txt,,models/gemini-flash-latest,models/gemini-flash-latest,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,evening,3,2026-05-25T18:19:00,18,Monday,2026-05-25T18:19:00.857722Z,2026-05-25T18:19:21.015665Z,4479,703,5182,STOP,outputs/6a4f9013b3906262df12e0d28931ebe7e5b13218.txt,2026-05-25,20.157943,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.857722,19979
8165e872b86c1070fceaf765dd621d6a8c371228,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/8165e872b86c1070fceaf765dd621d6a8c371228.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,1,2026-05-25T13:04:00,13,Monday,2026-05-25T13:04:00.853898Z,2026-05-25T13:04:06.087015Z,4110,603,4713,stop,outputs/8165e872b86c1070fceaf765dd621d6a8c371228.txt,2026-05-25,5.233117,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.853898,5218
673d8bfbe89040a7a03d1b3583633c395452886a,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/673d8bfbe89040a7a03d1b3583633c395452886a.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,2,2026-05-25T12:53:00,12,Monday,2026-05-25T12:53:00.851594Z,2026-05-25T12:53:06.493768Z,4110,633,4743,stop,outputs/673d8bfbe89040a7a03d1b3583633c395452886a.txt,2026-05-25,5.642174,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.851594,5627
f959cf90ca4a094e7ffc63e9e65ce040b21a4fb2,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/f959cf90ca4a094e7ffc63e9e65ce040b21a4fb2.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,3,2026-05-25T12:15:00,12,Monday,2026-05-25T12:15:00.868977Z,2026-05-25T12:15:11.907571Z,4110,598,4708,stop,outputs/f959cf90ca4a094e7ffc63e9e65ce040b21a4fb2.txt,2026-05-25,11.038594,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.868977,11023
9a9beed1c987a702219882371ee7e9ac7a6751fd,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/9a9beed1c987a702219882371ee7e9ac7a6751fd.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,1,2026-05-25T12:56:00,12,Monday,2026-05-25T12:56:00.841991Z,2026-05-25T12:56:06.262477Z,4110,578,4688,stop,outputs/9a9beed1c987a702219882371ee7e9ac7a6751fd.txt,2026-05-25,5.420486,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.841991,5405
f539d5827d7527329fcedb4a132766d1748f5589,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/f539d5827d7527329fcedb4a132766d1748f5589.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,morning,2,2026-05-25T11:15:00,11,Monday,2026-05-25T11:15:00.875053Z,2026-05-25T11:15:10.733789Z,6126,680,6806,stop,outputs/f539d5827d7527329fcedb4a132766d1748f5589.txt,2026-05-25,9.858736,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.875053,9836
c2c2d86b968f2919c06cfe59a52aea7baec26ba1,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/c2c2d86b968f2919c06cfe59a52aea7baec26ba1.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,morning,3,2026-05-25T11:38:00,11,Monday,2026-05-25T11:38:00.857011Z,2026-05-25T11:38:10.565686Z,6126,665,6791,stop,outputs/c2c2d86b968f2919c06cfe59a52aea7baec26ba1.txt,2026-05-25,9.708675,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.857011,9686
a992e019ed560883565304580372aff005d3ffd5,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/a992e019ed560883565304580372aff005d3ffd5.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,1,2026-05-25T15:59:00,15,Monday,2026-05-25T15:59:00.873911Z,2026-05-25T15:59:10.453230Z,6126,661,6787,stop,outputs/a992e019ed560883565304580372aff005d3ffd5.txt,2026-05-25,9.579319,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.873911,9556
349d16a4593140192898636673c49689f908ee16,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/349d16a4593140192898636673c49689f908ee16.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,2,2026-05-25T14:54:00,14,Monday,2026-05-25T14:54:00.864583Z,2026-05-25T14:54:15.653696Z,6126,654,6780,stop,outputs/349d16a4593140192898636673c49689f908ee16.txt,2026-05-25,14.789113,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.864583,14766
9b366998ff9c20b7d6b5d975d7c30bb9895e9519,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/9b366998ff9c20b7d6b5d975d7c30bb9895e9519.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,morning,3,2026-05-25T11:36:00,11,Monday,2026-05-25T11:36:00.874549Z,2026-05-25T11:36:09.537467Z,6126,613,6739,stop,outputs/9b366998ff9c20b7d6b5d975d7c30bb9895e9519.txt,2026-05-25,8.662918,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.874549,8640
ad2a1bc136127d4aebad4850d0d41ca04956ef7b,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/ad2a1bc136127d4aebad4850d0d41ca04956ef7b.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,morning,1,2026-05-25T11:20:00,11,Monday,2026-05-25T11:20:00.883481Z,2026-05-25T11:20:06.683296Z,4110,587,4697,stop,outputs/ad2a1bc136127d4aebad4850d0d41ca04956ef7b.txt,2026-05-25,5.799815,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.883481,5784
ed1d6877d00b34c03fcd22e58c1ee7a99d22906a,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/ed1d6877d00b34c03fcd22e58c1ee7a99d22906a.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,evening,2,2026-05-25T19:13:00,19,Monday,2026-05-25T19:13:00.859756Z,2026-05-25T19:13:06.447681Z,4110,578,4688,stop,outputs/ed1d6877d00b34c03fcd22e58c1ee7a99d22906a.txt,2026-05-25,5.587925,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.859756,5571
a6d1ee517e1db6cbc1b49590bbb5721f8da34971,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/a6d1ee517e1db6cbc1b49590bbb5721f8da34971.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,morning,3,2026-05-25T09:15:00,9,Monday,2026-05-25T09:15:00.869523Z,2026-05-25T09:15:05.573687Z,4110,556,4666,stop,outputs/a6d1ee517e1db6cbc1b49590bbb5721f8da34971.txt,2026-05-25,4.704164,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.869523,4688
d8535297ec4ca78c20a07bb3a2de3bfdbeb11ed8,smartphone_mid,faq.j2,google,smartphone_mid_faq_v1,outputs/prompts/d8535297ec4ca78c20a07bb3a2de3bfdbeb11ed8.txt,,models/gemini-flash-latest,models/gemini-flash-latest,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,evening,1,2026-05-25T20:00:00,20,Monday,2026-05-25T20:00:00.855374Z,2026-05-25T20:00:22.807524Z,4479,822,5301,STOP,outputs/d8535297ec4ca78c20a07bb3a2de3bfdbeb11ed8.txt,2026-05-25,21.95215,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.855374,21787
b4d62b2edf7d60d98128c4c9ab1e9c8ae7fab5ba,smartphone_mid,faq.j2,google,smartphone_mid_faq_v1,outputs/prompts/b4d62b2edf7d60d98128c4c9ab1e9c8ae7fab5ba.txt,,models/gemini-flash-latest,models/gemini-flash-latest,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,evening,2,2026-05-25T20:49:00,20,Monday,2026-05-25T20:49:00.847167Z,2026-05-25T20:49:18.823543Z,4479,689,5168,STOP,outputs/b4d62b2edf7d60d98128c4c9ab1e9c8ae7fab5ba.txt,2026-05-25,17.976376,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.847167,17847
c868d2a50c472784b438f74c05d351bfc13045fc,smartphone_mid,digital_ad.j2,google,smartphone_mid_digital_ad_v1,outputs/prompts/c868d2a50c472784b438f74c05d351bfc13045fc.txt,,models/gemini-flash-latest,models/gemini-flash-latest,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,morning,1,2026-05-25T09:29:00,9,Monday,2026-05-25T09:29:00.873983Z,2026-05-25T09:29:29.482892Z,4195,157,4352,STOP,outputs/c868d2a50c472784b438f74c05d351bfc13045fc.txt,2026-05-25,28.608909,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.873983,28427
c77d3a85cbfb4344884fad2eb6b708f4fb114278,smartphone_mid,digital_ad.j2,google,smartphone_mid_digital_ad_v1,outputs/prompts/c77d3a85cbfb4344884fad2eb6b708f4fb114278.txt,,models/gemini-flash-latest,models/gemini-flash-latest,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,evening,2,2026-05-25T19:59:00,19,Monday,2026-05-25T19:59:00.857329Z,2026-05-25T19:59:23.872022Z,4195,166,4361,STOP,outputs/c77d3a85cbfb4344884fad2eb6b708f4fb114278.txt,2026-05-25,23.014693,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.857329,22866
3eff6121ebf4fe6dc083e0de4594e165ad159ea8,smartphone_mid,digital_ad.j2,google,smartphone_mid_digital_ad_v1,outputs/prompts/3eff6121ebf4fe6dc083e0de4594e165ad159ea8.txt,,models/gemini-flash-latest,models/gemini-flash-latest,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,evening,3,2026-05-25T21:54:00,21,Monday,2026-05-25T21:54:00.840977Z,2026-05-25T21:54:17.079633Z,4195,161,4356,STOP,outputs/3eff6121ebf4fe6dc083e0de4594e165ad159ea8.txt,2026-05-25,16.238656,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.840977,16099
0e3a52d1bfbae669d293ece35a005b0f8bf8c360,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/0e3a52d1bfbae669d293ece35a005b0f8bf8c360.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,morning,1,2026-05-25T10:39:00,10,Monday,2026-05-25T10:39:00.866726Z,2026-05-25T10:39:10.214919Z,5871,550,6421,stop,outputs/0e3a52d1bfbae669d293ece35a005b0f8bf8c360.txt,2026-05-25,9.348193,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.866726,9326
1cbe96a56dc80aa3716fb6a607323764be8d58dc,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/1cbe96a56dc80aa3716fb6a607323764be8d58dc.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,morning,2,2026-05-25T11:06:00,11,Monday,2026-05-25T11:06:00.875283Z,2026-05-25T11:06:10.090228Z,5871,551,6422,stop,outputs/1cbe96a56dc80aa3716fb6a607323764be8d58dc.txt,2026-05-25,9.214945,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.875283,9192
a2a8bc6067944998433136bac7757c354909f0aa,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/a2a8bc6067944998433136bac7757c354909f0aa.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,3,2026-05-25T12:34:00,12,Monday,2026-05-25T12:34:00.845458Z,2026-05-25T12:34:08.145091Z,5871,467,6338,stop,outputs/a2a8bc6067944998433136bac7757c354909f0aa.txt,2026-05-25,7.299633,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.845458,7277
92e003a5a8d490e633fcba737f6009e62235f044,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/92e003a5a8d490e633fcba737f6009e62235f044.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,evening,1,2026-05-25T18:32:00,18,Monday,2026-05-25T18:32:00.874136Z,2026-05-25T18:32:09.094035Z,5871,523,6394,stop,outputs/92e003a5a8d490e633fcba737f6009e62235f044.txt,2026-05-25,8.219899,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.874136,8197
f47c2604a02e49eb085569a8670b6191291d73d3,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/f47c2604a02e49eb085569a8670b6191291d73d3.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,morning,2,2026-05-25T09:08:00,9,Monday,2026-05-25T09:08:00.947462Z,2026-05-25T09:08:09.455613Z,5871,521,6392,stop,outputs/f47c2604a02e49eb085569a8670b6191291d73d3.txt,2026-05-25,8.508151,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.947462,8479
347d17b344b2b718679a8fd80e0ef2def90faa31,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/347d17b344b2b718679a8fd80e0ef2def90faa31.txt,,mistral-large-veteran-2512,mistral-large-veteran-2512,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,evening,3,2026-05-25T19:56:00,19,Monday,2026-05-25T19:56:00.858579Z,2026-05-25T19:56:08.123614Z,5871,448,6319,stop,outputs/347d17b344b2b718679a8fd80e0ef2def90faa31.txt,2026-05-25,7.265035,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.858579,7243
98b27a6f4c781ca3f0a200113372dc35ba953c53,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/98b27a6f4c781ca3f0a200113372dc35ba953c53.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,evening,1,2026-05-25T17:56:00,17,Monday,2026-05-25T17:56:00.867248Z,2026-05-25T17:56:03.215469Z,3848,164,4012,stop,outputs/98b27a6f4c781ca3f0a200113372dc35ba953c53.txt,2026-05-25,2.348221,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.867248,2333
e08379c39fc6ff2ff219985294af8244aaef6710,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/e08379c39fc6ff2ff219985294af8244aaef6710.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,evening,2,2026-05-25T18:23:00,18,Monday,2026-05-25T18:23:00.856002Z,2026-05-25T18:23:03.400068Z,3848,164,4012,stop,outputs/e08379c39fc6ff2ff219985294af8244aaef6710.txt,2026-05-25,2.544066,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.856002,2528
e6f40bbee82246af52f4cb9c5e6debc3316399c1,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/e6f40bbee82246af52f4cb9c5e6debc3316399c1.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,3,2026-05-25T14:10:00,14,Monday,2026-05-25T14:10:00.870889Z,2026-05-25T14:10:05.803236Z,3848,162,4010,stop,outputs/e6f40bbee82246af52f4cb9c5e6debc3316399c1.txt,2026-05-25,4.932347,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.870889,4917
7ed8922af756dd317d0b7c21282a7d401f55963a,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/7ed8922af756dd317d0b7c21282a7d401f55963a.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,afternoon,1,2026-05-25T15:53:00,15,Monday,2026-05-25T15:53:00.840598Z,2026-05-25T15:53:03.144451Z,3848,155,4003,stop,outputs/7ed8922af756dd317d0b7c21282a7d401f55963a.txt,2026-05-25,2.303853,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.840598,2288
c72dc92c47d702f277c29e3a5ee2f975a201d33b,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/c72dc92c47d702f277c29e3a5ee2f975a201d33b.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,morning,2,2026-05-25T11:45:00,11,Monday,2026-05-25T11:45:00.856214Z,2026-05-25T11:45:03.902036Z,3848,155,4003,stop,outputs/c72dc92c47d702f277c29e3a5ee2f975a201d33b.txt,2026-05-25,3.045822,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.856214,3030
89739c26de649908af00c4fa0e51d803ae2660ef,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/89739c26de649908af00c4fa0e51d803ae2660ef.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,10000,12345,,,,full_rerun_10k,researcher_primary,morning,3,2026-05-25T09:39:00,9,Monday,2026-05-25T09:39:00.889591Z,2026-05-25T09:39:04.134103Z,3848,155,4003,stop,outputs/89739c26de649908af00c4fa0e51d803ae2660ef.txt,2026-05-25,3.244512,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.889591,3228
88275fa3e70a454861d526c7e3a3435479f74644,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/88275fa3e70a454861d526c7e3a3435479f74644.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.6,10000,12345,,,,full_rerun_10k,researcher_primary,evening,1,2026-05-25T21:00:00,21,Monday,2026-05-25T21:00:00.844035Z,2026-05-25T21:00:03.853278Z,3848,160,4008,stop,outputs/88275fa3e70a454861d526c7e3a3435479f74644.txt,2026-05-25,3.009243,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.844035,2994
