run_id,product_id,material_type,engine,prompt_id,prompt_text_path,system_prompt,model,model_version,temperature,max_tokens,seed,top_p,frequency_penalty,presence_penalty,session_id,account_id,time_of_day_label,repetition_id,scheduled_datetime,scheduled_hour_of_day,scheduled_day_of_week,started_at,completed_at,prompt_tokens,completion_tokens,total_tokens,finish_reason,output_path,date_of_run,execution_duration_sec,status,trap_flag,matrix_randomization_seed,matrix_randomization_mode,config_fingerprint,content_filter_triggered,prompt_hash,retry_count,error_type,scheduled_vs_actual_delay_sec,api_latency_ms
eb0dd6bc5123f5869b4c22ad9455ce71ca06d20d,smartphone_mid,faq.j2,google,smartphone_mid_faq_v1,outputs/prompts/eb0dd6bc5123f5869b4c22ad9455ce71ca06d20d.txt,,models/gemini-flash-latest,models/gemini-flash-latest,0.6,2000,12345,,,,,researcher_primary,morning,2,2026-04-13T07:32:00,7,Monday,2026-05-17T20:23:31.452939Z,2026-05-17T20:23:41.141429Z,4479,170,4649,MAX_TOKENS,outputs/eb0dd6bc5123f5869b4c22ad9455ce71ca06d20d.txt,2026-05-17,9.68849,completed,False,42,stratified_7day_balanced,,True,25df2978e362a922,0,none,2983891.452939,9538
6a4f9013b3906262df12e0d28931ebe7e5b13218,smartphone_mid,faq.j2,google,smartphone_mid_faq_v1,outputs/prompts/6a4f9013b3906262df12e0d28931ebe7e5b13218.txt,,models/gemini-flash-latest,models/gemini-flash-latest,0.6,2000,12345,,,,,researcher_primary,evening,3,2026-04-13T18:19:00,18,Monday,2026-05-17T20:23:41.197133Z,2026-05-17T20:23:51.359687Z,4479,77,4556,MAX_TOKENS,outputs/6a4f9013b3906262df12e0d28931ebe7e5b13218.txt,2026-05-17,10.162554,completed,False,42,stratified_7day_balanced,,True,25df2978e362a922,0,none,2945081.197133,9999
8165e872b86c1070fceaf765dd621d6a8c371228,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/8165e872b86c1070fceaf765dd621d6a8c371228.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,2000,12345,,,,temporal_v1,researcher_primary,afternoon,1,2026-04-13T13:04:00,13,Monday,2026-04-13T13:04:00.873042Z,2026-04-13T13:04:09.674162Z,4110,615,4725,stop,outputs/8165e872b86c1070fceaf765dd621d6a8c371228.txt,2026-04-13,8.80112,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.873042,8785
673d8bfbe89040a7a03d1b3583633c395452886a,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/673d8bfbe89040a7a03d1b3583633c395452886a.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,2000,12345,,,,temporal_v1,researcher_primary,afternoon,2,2026-04-13T12:53:00,12,Monday,2026-04-13T12:53:00.866010Z,2026-04-13T12:53:07.697550Z,4110,613,4723,stop,outputs/673d8bfbe89040a7a03d1b3583633c395452886a.txt,2026-04-13,6.83154,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.86601,6816
f959cf90ca4a094e7ffc63e9e65ce040b21a4fb2,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/f959cf90ca4a094e7ffc63e9e65ce040b21a4fb2.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,2000,12345,,,,temporal_v1,researcher_primary,afternoon,3,2026-04-13T12:15:00,12,Monday,2026-04-13T12:15:00.863102Z,2026-04-13T12:15:08.650054Z,4110,652,4762,stop,outputs/f959cf90ca4a094e7ffc63e9e65ce040b21a4fb2.txt,2026-04-13,7.786952,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.863102,7772
9a9beed1c987a702219882371ee7e9ac7a6751fd,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/9a9beed1c987a702219882371ee7e9ac7a6751fd.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,2000,12345,,,,temporal_v1,researcher_primary,afternoon,1,2026-04-13T12:56:00,12,Monday,2026-04-13T12:56:00.859678Z,2026-04-13T12:56:07.217958Z,4110,575,4685,stop,outputs/9a9beed1c987a702219882371ee7e9ac7a6751fd.txt,2026-04-13,6.35828,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.859678,6342
f539d5827d7527329fcedb4a132766d1748f5589,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/f539d5827d7527329fcedb4a132766d1748f5589.txt,,mistral-large-2407,mistral-large-2407,0.2,2000,12345,,,,temporal_v1,researcher_primary,morning,2,2026-04-13T11:15:00,11,Monday,2026-04-13T11:15:00.882248Z,2026-04-13T11:15:11.484319Z,6126,670,6796,stop,outputs/f539d5827d7527329fcedb4a132766d1748f5589.txt,2026-04-13,10.602071,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.882248,10579
c2c2d86b968f2919c06cfe59a52aea7baec26ba1,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/c2c2d86b968f2919c06cfe59a52aea7baec26ba1.txt,,mistral-large-2407,mistral-large-2407,0.2,2000,12345,,,,temporal_v1,researcher_primary,morning,3,2026-04-13T11:38:00,11,Monday,2026-04-13T11:38:00.853763Z,2026-04-13T11:38:10.984524Z,6126,626,6752,stop,outputs/c2c2d86b968f2919c06cfe59a52aea7baec26ba1.txt,2026-04-13,10.130761,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.853763,10108
a992e019ed560883565304580372aff005d3ffd5,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/a992e019ed560883565304580372aff005d3ffd5.txt,,mistral-large-2407,mistral-large-2407,0.6,2000,12345,,,,temporal_v1,researcher_primary,afternoon,1,2026-04-13T15:59:00,15,Monday,2026-04-13T15:59:00.854350Z,2026-04-13T15:59:11.759637Z,6126,685,6811,stop,outputs/a992e019ed560883565304580372aff005d3ffd5.txt,2026-04-13,10.905287,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.85435,10883
349d16a4593140192898636673c49689f908ee16,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/349d16a4593140192898636673c49689f908ee16.txt,,mistral-large-2407,mistral-large-2407,0.6,2000,12345,,,,temporal_v1,researcher_primary,afternoon,2,2026-04-13T14:54:00,14,Monday,2026-04-13T14:54:00.867558Z,2026-04-13T14:54:10.844528Z,6126,619,6745,stop,outputs/349d16a4593140192898636673c49689f908ee16.txt,2026-04-13,9.97697,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.867558,9954
9b366998ff9c20b7d6b5d975d7c30bb9895e9519,smartphone_mid,faq.j2,mistral,smartphone_mid_faq_v1,outputs/prompts/9b366998ff9c20b7d6b5d975d7c30bb9895e9519.txt,,mistral-large-2407,mistral-large-2407,0.6,2000,12345,,,,temporal_v1,researcher_primary,morning,3,2026-04-13T11:36:00,11,Monday,2026-04-13T11:36:00.863473Z,2026-04-13T11:36:11.609737Z,6126,675,6801,stop,outputs/9b366998ff9c20b7d6b5d975d7c30bb9895e9519.txt,2026-04-13,10.746264,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.863473,10724
ad2a1bc136127d4aebad4850d0d41ca04956ef7b,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/ad2a1bc136127d4aebad4850d0d41ca04956ef7b.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,2000,12345,,,,temporal_v1,researcher_primary,morning,1,2026-04-13T11:20:00,11,Monday,2026-04-13T11:20:00.862631Z,2026-04-13T11:20:07.582838Z,4110,683,4793,stop,outputs/ad2a1bc136127d4aebad4850d0d41ca04956ef7b.txt,2026-04-13,6.720207,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.862631,6705
ed1d6877d00b34c03fcd22e58c1ee7a99d22906a,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/ed1d6877d00b34c03fcd22e58c1ee7a99d22906a.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,2000,12345,,,,temporal_v1,researcher_primary,evening,2,2026-04-13T19:13:00,19,Monday,2026-04-13T19:13:00.846679Z,2026-04-13T19:13:08.765180Z,4110,600,4710,stop,outputs/ed1d6877d00b34c03fcd22e58c1ee7a99d22906a.txt,2026-04-13,7.918501,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.846679,7902
a6d1ee517e1db6cbc1b49590bbb5721f8da34971,smartphone_mid,faq.j2,openai,smartphone_mid_faq_v1,outputs/prompts/a6d1ee517e1db6cbc1b49590bbb5721f8da34971.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,2000,12345,,,,temporal_v1,researcher_primary,morning,3,2026-04-13T09:15:00,9,Monday,2026-04-13T09:15:00.854006Z,2026-04-13T09:15:07.092868Z,4110,622,4732,stop,outputs/a6d1ee517e1db6cbc1b49590bbb5721f8da34971.txt,2026-04-13,6.238862,completed,False,42,stratified_7day_balanced,,False,25df2978e362a922,0,none,0.854006,6223
d8535297ec4ca78c20a07bb3a2de3bfdbeb11ed8,smartphone_mid,faq.j2,google,smartphone_mid_faq_v1,outputs/prompts/d8535297ec4ca78c20a07bb3a2de3bfdbeb11ed8.txt,,models/gemini-flash-latest,models/gemini-flash-latest,0.2,2000,12345,,,,,researcher_primary,evening,1,2026-04-13T20:00:00,20,Monday,2026-05-17T20:23:51.415117Z,2026-05-17T20:24:01.797528Z,4479,291,4770,MAX_TOKENS,outputs/d8535297ec4ca78c20a07bb3a2de3bfdbeb11ed8.txt,2026-05-17,10.382411,completed,False,42,stratified_7day_balanced,,True,25df2978e362a922,0,none,2939031.415117,10231
b4d62b2edf7d60d98128c4c9ab1e9c8ae7fab5ba,smartphone_mid,faq.j2,google,smartphone_mid_faq_v1,outputs/prompts/b4d62b2edf7d60d98128c4c9ab1e9c8ae7fab5ba.txt,,models/gemini-flash-latest,models/gemini-flash-latest,0.2,2000,12345,,,,temporal_v1,researcher_primary,evening,2,2026-04-13T20:49:00,20,Monday,,,,,,,outputs/b4d62b2edf7d60d98128c4c9ab1e9c8ae7fab5ba.txt,,,pending,False,42,stratified_7day_balanced,,,,,,,
c868d2a50c472784b438f74c05d351bfc13045fc,smartphone_mid,digital_ad.j2,google,smartphone_mid_digital_ad_v1,outputs/prompts/c868d2a50c472784b438f74c05d351bfc13045fc.txt,,models/gemini-flash-latest,models/gemini-flash-latest,1.0,2000,12345,,,,temporal_v1,researcher_primary,morning,1,2026-04-13T09:29:00,9,Monday,,,,,,,outputs/c868d2a50c472784b438f74c05d351bfc13045fc.txt,,,pending,False,42,stratified_7day_balanced,,,,,,,
c77d3a85cbfb4344884fad2eb6b708f4fb114278,smartphone_mid,digital_ad.j2,google,smartphone_mid_digital_ad_v1,outputs/prompts/c77d3a85cbfb4344884fad2eb6b708f4fb114278.txt,,models/gemini-flash-latest,models/gemini-flash-latest,1.0,2000,12345,,,,temporal_v1,researcher_primary,evening,2,2026-04-13T19:59:00,19,Monday,,,,,,,outputs/c77d3a85cbfb4344884fad2eb6b708f4fb114278.txt,,,pending,False,42,stratified_7day_balanced,,,,,,,
3eff6121ebf4fe6dc083e0de4594e165ad159ea8,smartphone_mid,digital_ad.j2,google,smartphone_mid_digital_ad_v1,outputs/prompts/3eff6121ebf4fe6dc083e0de4594e165ad159ea8.txt,,models/gemini-flash-latest,models/gemini-flash-latest,1.0,2000,12345,,,,temporal_v1,researcher_primary,evening,3,2026-04-13T21:54:00,21,Monday,,,,,,,outputs/3eff6121ebf4fe6dc083e0de4594e165ad159ea8.txt,,,pending,False,42,stratified_7day_balanced,,,,,,,
0e3a52d1bfbae669d293ece35a005b0f8bf8c360,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/0e3a52d1bfbae669d293ece35a005b0f8bf8c360.txt,,mistral-large-2407,mistral-large-2407,0.2,2000,12345,,,,temporal_v1,researcher_primary,morning,1,2026-04-13T10:39:00,10,Monday,2026-04-13T10:39:00.840716Z,2026-04-13T10:39:09.477530Z,5871,490,6361,stop,outputs/0e3a52d1bfbae669d293ece35a005b0f8bf8c360.txt,2026-04-13,8.636814,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.840716,8615
1cbe96a56dc80aa3716fb6a607323764be8d58dc,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/1cbe96a56dc80aa3716fb6a607323764be8d58dc.txt,,mistral-large-2407,mistral-large-2407,0.2,2000,12345,,,,temporal_v1,researcher_primary,morning,2,2026-04-13T11:06:00,11,Monday,2026-04-13T11:06:00.843244Z,2026-04-13T11:06:10.498284Z,5871,505,6376,stop,outputs/1cbe96a56dc80aa3716fb6a607323764be8d58dc.txt,2026-04-13,9.65504,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.843244,9633
a2a8bc6067944998433136bac7757c354909f0aa,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/a2a8bc6067944998433136bac7757c354909f0aa.txt,,mistral-large-2407,mistral-large-2407,0.2,2000,12345,,,,temporal_v1,researcher_primary,afternoon,3,2026-04-13T12:34:00,12,Monday,2026-04-13T12:34:00.848549Z,2026-04-13T12:34:10.721142Z,5871,542,6413,stop,outputs/a2a8bc6067944998433136bac7757c354909f0aa.txt,2026-04-13,9.872593,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.848549,9850
92e003a5a8d490e633fcba737f6009e62235f044,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/92e003a5a8d490e633fcba737f6009e62235f044.txt,,mistral-large-2407,mistral-large-2407,0.6,2000,12345,,,,temporal_v1,researcher_primary,evening,1,2026-04-13T18:32:00,18,Monday,2026-04-13T18:32:00.857117Z,2026-04-13T18:32:08.860587Z,5871,477,6348,stop,outputs/92e003a5a8d490e633fcba737f6009e62235f044.txt,2026-04-13,8.00347,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.857117,7981
f47c2604a02e49eb085569a8670b6191291d73d3,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/f47c2604a02e49eb085569a8670b6191291d73d3.txt,,mistral-large-2407,mistral-large-2407,0.6,2000,12345,,,,temporal_v1,researcher_primary,morning,2,2026-04-13T09:08:00,9,Monday,2026-04-13T09:08:00.879018Z,2026-04-13T09:08:11.381963Z,5871,578,6449,stop,outputs/f47c2604a02e49eb085569a8670b6191291d73d3.txt,2026-04-13,10.502945,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.879018,10480
347d17b344b2b718679a8fd80e0ef2def90faa31,smartphone_mid,digital_ad.j2,mistral,smartphone_mid_digital_ad_v1,outputs/prompts/347d17b344b2b718679a8fd80e0ef2def90faa31.txt,,mistral-large-2407,mistral-large-2407,0.6,2000,12345,,,,temporal_v1,researcher_primary,evening,3,2026-04-13T19:56:00,19,Monday,2026-04-13T19:56:00.847451Z,2026-04-13T19:56:09.297645Z,5871,504,6375,stop,outputs/347d17b344b2b718679a8fd80e0ef2def90faa31.txt,2026-04-13,8.450194,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.847451,8427
98b27a6f4c781ca3f0a200113372dc35ba953c53,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/98b27a6f4c781ca3f0a200113372dc35ba953c53.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,2000,12345,,,,temporal_v1,researcher_primary,evening,1,2026-04-13T17:56:00,17,Monday,2026-04-13T17:56:00.866892Z,2026-04-13T17:56:05.087188Z,3848,162,4010,stop,outputs/98b27a6f4c781ca3f0a200113372dc35ba953c53.txt,2026-04-13,4.220296,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.866892,4205
e08379c39fc6ff2ff219985294af8244aaef6710,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/e08379c39fc6ff2ff219985294af8244aaef6710.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,2000,12345,,,,temporal_v1,researcher_primary,evening,2,2026-04-13T18:23:00,18,Monday,2026-04-13T18:23:00.840381Z,2026-04-13T18:23:03.537119Z,3848,165,4013,stop,outputs/e08379c39fc6ff2ff219985294af8244aaef6710.txt,2026-04-13,2.696738,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.840381,2681
e6f40bbee82246af52f4cb9c5e6debc3316399c1,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/e6f40bbee82246af52f4cb9c5e6debc3316399c1.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,1.0,2000,12345,,,,temporal_v1,researcher_primary,afternoon,3,2026-04-13T14:10:00,14,Monday,2026-04-13T14:10:00.844422Z,2026-04-13T14:10:05.270769Z,3848,164,4012,stop,outputs/e6f40bbee82246af52f4cb9c5e6debc3316399c1.txt,2026-04-13,4.426347,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.844422,4411
7ed8922af756dd317d0b7c21282a7d401f55963a,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/7ed8922af756dd317d0b7c21282a7d401f55963a.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,2000,12345,,,,temporal_v1,researcher_primary,afternoon,1,2026-04-13T15:53:00,15,Monday,2026-04-13T15:53:00.839941Z,2026-04-13T15:53:04.130200Z,3848,163,4011,stop,outputs/7ed8922af756dd317d0b7c21282a7d401f55963a.txt,2026-04-13,3.290259,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.839941,3275
c72dc92c47d702f277c29e3a5ee2f975a201d33b,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/c72dc92c47d702f277c29e3a5ee2f975a201d33b.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,2000,12345,,,,temporal_v1,researcher_primary,morning,2,2026-04-13T11:45:00,11,Monday,2026-04-13T11:45:00.829524Z,2026-04-13T11:45:04.214309Z,3848,162,4010,stop,outputs/c72dc92c47d702f277c29e3a5ee2f975a201d33b.txt,2026-04-13,3.384785,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.829524,3370
89739c26de649908af00c4fa0e51d803ae2660ef,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/89739c26de649908af00c4fa0e51d803ae2660ef.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.2,2000,12345,,,,temporal_v1,researcher_primary,morning,3,2026-04-13T09:39:00,9,Monday,2026-04-13T09:39:00.867541Z,2026-04-13T09:39:03.330428Z,3848,155,4003,stop,outputs/89739c26de649908af00c4fa0e51d803ae2660ef.txt,2026-04-13,2.462887,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.867541,2447
88275fa3e70a454861d526c7e3a3435479f74644,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/88275fa3e70a454861d526c7e3a3435479f74644.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.6,2000,12345,,,,temporal_v1,researcher_primary,evening,1,2026-04-13T21:00:00,21,Monday,2026-04-13T21:00:00.851171Z,2026-04-13T21:00:04.786755Z,3848,155,4003,stop,outputs/88275fa3e70a454861d526c7e3a3435479f74644.txt,2026-04-13,3.935584,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.851171,3920
2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6,smartphone_mid,digital_ad.j2,openai,smartphone_mid_digital_ad_v1,outputs/prompts/2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6.txt,,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.6,2000,12345,,,,temporal_v1,researcher_primary,morning,2,2026-04-13T11:19:00,11,Monday,2026-04-13T11:19:00.851549Z,2026-04-13T11:19:03.032528Z,3848,155,4003,stop,outputs/2408d02052b7ab7dcf1de7f6c2ed3aadd60945e6.txt,2026-04-13,2.180979,completed,False,42,stratified_7day_balanced,,False,eb5831390c5ae94f,0,none,0.851549,2165
